"area","year","date","stand_number","plot","surveyer","nearest_tract","productivity","north","east","pct","half_height","pine_undamaged","pine_stems","pine_winter_damage_stems","proportion_pine_damage_winter","spruce_undamaged","spruce_stems","spruce_damaged","downy_total","downy_height","downy_damage","silver_total","silver_height","silver_damage","rowan_total","rowan_height","rowan_damage","aspen_total","aspen_height","aspen_damage","salix_total","salix_height","salix_damage","oak_total","oak_height","oak_damage","moose_pellets","red_deer_pellets","small_deer_pellets","reindeer_pellets","wild_boar","downy_damage_N","silver_damage_N","rowan_damage_N","aspen_damage_N","salix_damage_N","oak_damage_N","coord_type","east_orig","north_orig","coord_type_fixed","north_model","north_model_c"
"Lofsdalen",2024,"2024-06-11","FG 30","7","VL","FG-01","bb",61.970943,13.5731356666667,"N",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.5731356666667,61.970943,"wgs84",61.970943,-0.168865303569774
"Lofsdalen",2024,"2024-06-11","Fg30","10","ATT","1","bb",61.97141382,13.57320952,"N",2,NA,NA,NA,NA,NA,NA,NA,22,1.9,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"wgs84_ok",13.57320952,61.97141382,"wgs84",61.97141382,-0.16839448356977
"Lofsdalen",2024,"2024-06-10","Fg31","5","VL","FG-09","lgn",62.0237268333333,13.5732718333333,"Y",0.3,4,4,NA,0,1,3,2,13,1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.5732718333333,62.0237268333333,"wgs84",62.0237268333333,-0.116081470236473
"Lofsdalen",2024,"2024-06-11","FG 30","6","VL","FG-01","bb",61.9707956666667,13.5732865,"N",1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.5732865,61.9707956666667,"wgs84",61.9707956666667,-0.169012636903069
"Lofsdalen",2024,"2024-06-10","Fg31","8","VL","FG-09","lgn",62.0240146666667,13.5735316666667,"Y",0.2,1,1,NA,0,5,5,NA,10,1.5,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"wgs84_ok",13.5735316666667,62.0240146666667,"wgs84",62.0240146666667,-0.115793636903071
"Lofsdalen",2024,"2024-06-10","Fg31","4","VL","FG-09","lgn",62.023707,13.5736648333333,"Y",0.7,2,3,NA,0,2,2,NA,17,1.2,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,"wgs84_ok",13.5736648333333,62.023707,"wgs84",62.023707,-0.116101303569771
"Lofsdalen",2024,"2024-06-10","Fg31","9","VL","FG-09","lgn",62.0239651666667,13.5738488333333,"Y",0.6,2,2,NA,0,4,4,NA,11,1.5,"26_50",NA,NA,NA,5,0.5,NA,NA,NA,NA,2,0.5,NA,NA,NA,NA,2,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,"wgs84_ok",13.5738488333333,62.0239651666667,"wgs84",62.0239651666667,-0.115843136903074
"Lofsdalen",2024,"2024-06-11","FG 30","5","VL","FG-01","bb",61.970729,13.5740505,"N",1.4,NA,NA,NA,NA,NA,NA,NA,6,3.5,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"wgs84_ok",13.5740505,61.970729,"wgs84",61.970729,-0.169079303569774
"Lofsdalen",2024,"2024-06-10","Fg31","10","VL","FG-09","lgn",62.0239615,13.5742853333333,"Y",0.2,NA,1,1,100,3,3,NA,17,1.3,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.7,NA,NA,NA,NA,1,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,"wgs84_ok",13.5742853333333,62.0239615,"wgs84",62.0239615,-0.115846803569774
"Lofsdalen",2024,"2024-06-11","FG 30","4","VL","FG-01","bb",61.9708985,13.5743135,"N",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.5743135,61.9708985,"wgs84",61.9708985,-0.168909803569775
"Lofsdalen",2024,"2024-06-10","Fg31","3","VL","FG-09","lgn",62.0236903333333,13.574338,"Y",0.4,2,2,NA,0,3,3,NA,12,1.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.574338,62.0236903333333,"wgs84",62.0236903333333,-0.116117970236473
"Lofsdalen",2024,"2024-06-10","Fg31","2","VL","FG-09","lgn",62.0235411666667,13.5743836666667,"Y",0.7,2,2,NA,0,1,1,NA,12,0.8,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"wgs84_ok",13.5743836666667,62.0235411666667,"wgs84",62.0235411666667,-0.116267136903069
"Lofsdalen",2024,"2024-06-10","Fg31","1","VL","FG-09","lgn",62.0234498333333,13.5743968333333,"Y",0.6,2,2,NA,0,2,2,NA,16,1.2,"11_25",2,0.7,NA,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,"wgs84_ok",13.5743968333333,62.0234498333333,"wgs84",62.0234498333333,-0.11635847023647
"Lofsdalen",2024,"2024-06-11","FG 30","3","VL","FG-01","bb",61.9710036666667,13.5745845,"N",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.5745845,61.9710036666667,"wgs84",61.9710036666667,-0.168804636903076
"Lofsdalen",2024,"2024-06-11","FG-30","2","VL","FG-01","bb",61.9712163333333,13.5750483333333,"N",2.3,NA,NA,NA,NA,NA,NA,NA,4,3.2,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,"wgs84_ok",13.5750483333333,61.9712163333333,"wgs84",61.9712163333333,-0.16859197023647
"Lofsdalen",2024,"2024-06-11","Fg30","1","ATT/VL","1","bb",61.97132103,13.57530522,"N",2.4,NA,NA,NA,NA,NA,NA,NA,10,2,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"wgs84_ok",13.57530522,61.97132103,"wgs84",61.97132103,-0.168487273569774
"Lofsdalen",2024,"2024-06-13","Fg8","8","ATT","19","gr",62.0745787,13.5846804,"N",0.8,2,4,1,25,NA,1,NA,40,1,"51_75",NA,NA,NA,3,0.3,NA,NA,NA,NA,2,0.4,NA,NA,NA,NA,4,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,"wgs84_ok",13.5846804,62.0745787,"wgs84",62.0745787,-0.0652296035697688
"Lofsdalen",2024,"2024-06-13","Fg8","7","ATT","19","gr",62.07440656,13.58480673,"N",1.2,1,1,NA,0,1,2,NA,8,1.2,"11_25",NA,NA,NA,NA,NA,NA,1,0.6,NA,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,"wgs84_ok",13.58480673,62.07440656,"wgs84",62.07440656,-0.0654017435697725
"Lofsdalen",2024,"2024-06-13","Fg8","6","ATT","19","gr",62.07444807,13.58519437,"N",0.8,1,2,NA,0,NA,NA,NA,8,0.6,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,"wgs84_ok",13.58519437,62.07444807,"wgs84",62.07444807,-0.0653602335697698
"Lofsdalen",2024,"2024-06-13","Fg8","9","ATT","19","gr",62.07492831,13.58522405,"N",0.9,2,5,3,60,1,1,NA,32,1,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,"wgs84_ok",13.58522405,62.07492831,"wgs84",62.07492831,-0.0648799935697753
"Lofsdalen",2024,"2024-06-13","Fg8","10","ATT","19","gr",62.07492644,13.58549589,"N",0.7,4,5,NA,20,1,1,NA,3,0.7,"26_50",NA,NA,NA,2,0.6,NA,NA,NA,NA,17,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,"wgs84_ok",13.58549589,62.07492644,"wgs84",62.07492644,-0.0648818635697737
"Lofsdalen",2024,"2024-06-13","Fg8","5","ATT","19","gr",62.07437364,13.58550754,"N",0.5,1,1,NA,0,NA,NA,NA,17,1.2,"51_75",1,1,NA,NA,NA,NA,NA,NA,NA,7,0.5,NA,NA,NA,NA,1,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,"wgs84_ok",13.58550754,62.07437364,"wgs84",62.07437364,-0.0654346635697749
"Lofsdalen",2024,"2024-06-13","Fg8","4","ATT","19","gr",62.07447452,13.58589923,"N",1.6,NA,NA,NA,NA,1,3,NA,63,1.6,"26_50",NA,NA,"0",NA,NA,NA,NA,NA,NA,7,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,NA,NA,"wgs84_ok",13.58589923,62.07447452,"wgs84",62.07447452,-0.0653337835697698
"Lofsdalen",2024,"2024-06-13","Fg8","3","ATT","19","gr",62.07459205,13.58623002,"Y",0.7,1,3,NA,33.3333333333333,NA,NA,NA,23,0.8,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.4,NA,NA,NA,NA,1,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,"wgs84_ok",13.58623002,62.07459205,"wgs84",62.07459205,-0.0652162535697727
"Lofsdalen",2024,"2024-06-13","Fg8","1","ATT","19","gr",62.07468484,13.58660158,"N",0.9,6,7,1,14.2857142857143,1,1,NA,32,1.1,"51_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,"wgs84_ok",13.58660158,62.07468484,"wgs84",62.07468484,-0.0651234635697691
"Lofsdalen",2024,"2024-06-13","Fg8","1","ATT","19","gr",62.07506201,13.58683429,"N",0.8,6,6,NA,0,NA,NA,NA,22,1.1,"51_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,"wgs84_ok",13.58683429,62.07506201,"wgs84",62.07506201,-0.0647462935697689
"Lofsdalen",2024,"2024-06-11","Fg10","3","ATT","13","lgn",62.05797503,13.6055223,"N",2.1,2,8,NA,0,NA,NA,NA,1,0.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.6055223,62.05797503,"wgs84",62.05797503,-0.0818332735697709
"Lofsdalen",2024,"2024-06-11","Fg10","4","ATT","13","lgn",62.05805558,13.60562301,"N",2.8,1,10,NA,0,NA,NA,NA,2,1.2,"0",NA,NA,NA,NA,NA,NA,1,0.4,NA,5,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.60562301,62.05805558,"wgs84",62.05805558,-0.081752723569771
"Lofsdalen",2024,"2024-06-11","Fg10","5","ATT","13","lgn",62.05820214,13.6056729,"N",2,2,7,NA,0,1,1,NA,3,0.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.6056729,62.05820214,"wgs84",62.05820214,-0.0816061635697736
"Lofsdalen",2024,"2024-06-11","Fg10","2","ATT","13","lgn",62.05785858,13.6057136,"N",2.1,2,6,NA,0,NA,NA,NA,5,1.7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.6057136,62.05785858,"wgs84",62.05785858,-0.081949723569771
"Lofsdalen",2024,"2024-06-12","Fg10","6","ATT","13","lgn",62.05837748,13.60588031,"N",2,6,14,NA,0,NA,NA,NA,1,2.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.60588031,62.05837748,"wgs84",62.05837748,-0.0814308235697752
"Lofsdalen",2024,"2024-06-11","Fg10","1","ATT","13","lgn",62.05778929,13.60603416,"N",2.4,4,9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.60603416,62.05778929,"wgs84",62.05778929,-0.08201901356977
"Lofsdalen",2024,"2024-06-12","Fg10","7","ATT","13","lgn",62.0585118,13.60612681,"N",1.4,NA,3,NA,0,NA,NA,NA,2,1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.60612681,62.0585118,"wgs84",62.0585118,-0.0812965035697744
"Lofsdalen",2024,"2024-06-12","Fg10","8","ATT","13","lgn",62.05853208,13.60636046,"N",1.5,1,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.60636046,62.05853208,"wgs84",62.05853208,-0.0812762235697733
"Lofsdalen",2024,"2024-06-12","Fg10","9","ATT","13","lgn",62.05866194,13.60674564,"N",2.3,1,5,NA,0,NA,NA,NA,11,5.3,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"wgs84_ok",13.60674564,62.05866194,"wgs84",62.05866194,-0.081146363569772
"Lofsdalen",2024,"2024-06-12","Fg10","10","ATT","13","lgn",62.05869459,13.60702491,"N",2.2,1,2,NA,0,NA,NA,NA,16,2,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"wgs84_ok",13.60702491,62.05869459,"wgs84",62.05869459,-0.0811137135697706
"Lofsdalen",2024,"2024-06-12","Fg24","3","ATT","25","bb",62.10546455,13.62424442,"N",2.3,3,8,NA,0,1,1,NA,2,0.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.62424442,62.10546455,"wgs84",62.10546455,-0.0343437535697717
"Lofsdalen",2024,"2024-06-12","Fg24","2","ATT","25","bb",62.10520177,13.62456705,"N",1.5,2,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.62456705,62.10520177,"wgs84",62.10520177,-0.0346065335697716
"Lofsdalen",2024,"2024-06-12","Fg24","4","ATT","25","lgn",62.10571204,13.62478175,"N",1.5,3,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.62478175,62.10571204,"wgs84",62.10571204,-0.0340962635697721
"Lofsdalen",2024,"2024-06-12","Fg24","5","ATT","25","lgn",62.10584855,13.62492895,"N",2,5,7,NA,0,1,1,NA,1,1.45,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.62492895,62.10584855,"wgs84",62.10584855,-0.0339597535697749
"Lofsdalen",2024,"2024-06-12","Fg24","1","ATT","25","gr",62.10505223,13.62500674,"N",1.5,7,9,NA,0,NA,NA,NA,15,1.5,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,"wgs84_ok",13.62500674,62.10505223,"wgs84",62.10505223,-0.0347560735697741
"Lofsdalen",2024,"2024-06-12","Fg24","6","ATT","25","lgn",62.10617202,13.62542708,"N",1.5,4,7,NA,0,NA,NA,NA,4,1.4,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,"wgs84_ok",13.62542708,62.10617202,"wgs84",62.10617202,-0.0336362835697699
"Lofsdalen",2024,"2024-06-12","Fg24","9","ATT","25","bb",62.10519731,13.62550947,"N",1.8,4,7,NA,0,1,1,NA,9,2,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,"wgs84_ok",13.62550947,62.10519731,"wgs84",62.10519731,-0.0346109935697712
"Lofsdalen",2024,"2024-06-12","Fg24","10","ATT","25","lgn",62.10494194,13.62560591,"N",2.5,3,5,NA,0,NA,NA,NA,5,1.4,"0",NA,NA,NA,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.62560591,62.10494194,"wgs84",62.10494194,-0.034866363569769
"Lofsdalen",2024,"2024-06-12","Fg24","7","ATT","25","bb",62.10606023,13.62571508,"N",1.5,6,7,NA,0,NA,NA,NA,2,1.7,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,"wgs84_ok",13.62571508,62.10606023,"wgs84",62.10606023,-0.0337480735697753
"Lofsdalen",2024,"2024-06-12","Fg24","8","ATT","15","bb",62.10542112,13.6257618,"N",1.8,6,8,NA,0,NA,NA,NA,20,1,"51_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,"wgs84_ok",13.6257618,62.10542112,"wgs84",62.10542112,-0.0343871835697698
"Lofsdalen",2024,"2024-06-12","Att1","1","ATT","FG-10","lgn",62.03950167,13.62784533,"N",0.32,6,6,NA,0,NA,NA,NA,7,0.7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.62784533,62.03950167,"wgs84",62.03950167,-0.100306633569772
"Lofsdalen",2024,"2024-06-12","Att1","2","ATT","FG-10","lgn",62.03924849,13.62804611,"N",0.4,9,9,NA,0,NA,NA,NA,8,1.1,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,"wgs84_ok",13.62804611,62.03924849,"wgs84",62.03924849,-0.100559813569774
"Lofsdalen",2024,"2024-06-12","Att1","3","ATT","FG-10","lgn",62.0390377,13.62831722,"N",0.7,1,5,NA,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.62831722,62.0390377,"wgs84",62.0390377,-0.100770603569771
"Lofsdalen",2024,"2024-06-12","Att1","5","ATT","FG-10","lgn",62.03846993,13.62832378,"N",0.4,3,4,1,25,NA,NA,NA,NA,NA,NA,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.62832378,62.03846993,"wgs84",62.03846993,-0.101338373569774
"Lofsdalen",2024,"2024-06-12","Att1","4","ATT","FG-10","lgn",62.03878308,13.62842783,"N",0.4,5,5,NA,0,NA,1,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"wgs84_ok",13.62842783,62.03878308,"wgs84",62.03878308,-0.101025223569771
"Lofsdalen",2024,"2024-06-12","Att1","6","ATT","FG-10","lgn",62.03844629,13.6289336,"N",0.3,5,6,1,16.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.6289336,62.03844629,"wgs84",62.03844629,-0.101362013569769
"Lofsdalen",2024,"2024-06-12","Att1","10","ATT","FG-10","lgn",62.03943903,13.62902969,"N",0.5,6,7,1,14.2857142857143,NA,NA,NA,2,0.5,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"wgs84_ok",13.62902969,62.03943903,"wgs84",62.03943903,-0.100369273569775
"Lofsdalen",2024,"2024-06-12","Att1","9","ATT","FG-10","lgn",62.0391139,13.62918247,"N",0.4,6,6,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.62918247,62.0391139,"wgs84",62.0391139,-0.100694403569776
"Lofsdalen",2024,"2024-06-12","Att1","7","ATT","FG-10","lgn",62.0384699,13.62947562,"N",0.5,5,6,NA,0,NA,NA,NA,2,0.5,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"wgs84_ok",13.62947562,62.0384699,"wgs84",62.0384699,-0.10133840356977
"Lofsdalen",2024,"2024-06-12","Att1","8","ATT","FG-10","lgn",62.03877316,13.62987027,"N",0.4,8,9,1,11.1111111111111,NA,NA,NA,NA,NA,NA,2,0.6,NA,NA,NA,NA,NA,NA,NA,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",13.62987027,62.03877316,"wgs84",62.03877316,-0.101035143569774
"Lofsdalen",2024,"2024-06-12","Fg9","10","ATT","19","bb",62.07072103,13.63774026,"N",1.8,2,4,NA,0,1,1,NA,6,4,"≤10",NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"wgs84_ok",13.63774026,62.07072103,"wgs84",62.07072103,-0.069087273569771
"Lofsdalen",2024,"2024-06-12","Fg9","9","ATT","19","bb",62.07082271,13.63804231,"N",2.5,2,6,NA,0,1,1,NA,14,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.63804231,62.07082271,"wgs84",62.07082271,-0.0689855935697707
"Lofsdalen",2024,"2024-06-12","Fg9","8","ATT","19","bb",62.07075047,13.63841573,"N",1.5,7,9,NA,0,NA,NA,NA,18,3,"26_50",NA,NA,NA,1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,"wgs84_ok",13.63841573,62.07075047,"wgs84",62.07075047,-0.0690578335697722
"Lofsdalen",2024,"2024-06-12","Fg9","1","ATT","19","bb",62.07171753,13.63875004,"N",1.8,5,6,NA,0,NA,NA,NA,37,1.2,"≤10",2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"wgs84_ok",13.63875004,62.07171753,"wgs84",62.07171753,-0.0680907735697716
"Lofsdalen",2024,"2024-06-12","Fg9","2","ATT","19","bb",62.07160883,13.63893766,"N",2.3,1,5,NA,0,NA,NA,NA,19,1.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.63893766,62.07160883,"wgs84",62.07160883,-0.06819947356977
"Lofsdalen",2024,"2024-06-12","Fg9","7","ATT","19","bb",62.07081537,13.63900601,"N",2.2,2,8,NA,62.5,NA,NA,NA,31,3,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,"wgs84_ok",13.63900601,62.07081537,"wgs84",62.07081537,-0.0689929335697741
"Lofsdalen",2024,"2024-06-12","Fg9","3","ATT","19","bb",62.0714306,13.63916839,"N",1.8,4,7,NA,14.2857142857143,NA,NA,NA,28,3,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,"wgs84_ok",13.63916839,62.0714306,"wgs84",62.0714306,-0.068377703569773
"Lofsdalen",2024,"2024-06-12","Fg9","6","ATT","19","bb",62.07092691,13.63937092,"N",3,1,5,1,40,1,1,NA,30,2,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,"wgs84_ok",13.63937092,62.07092691,"wgs84",62.07092691,-0.0688813935697752
"Lofsdalen",2024,"2024-06-12","Fg9","4","ATT","19","bb",62.07123496,13.63948232,"N",2,4,9,NA,11.1111111111111,1,1,NA,19,3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"wgs84_ok",13.63948232,62.07123496,"wgs84",62.07123496,-0.0685733435697742
"Lofsdalen",2024,"2024-06-12","Fg9","5","ATT","19","gr",62.07107139,13.63969053,"N",2.1,3,7,NA,0,1,1,NA,95,4,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.1,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"wgs84_ok",13.63969053,62.07107139,"wgs84",62.07107139,-0.0687369135697722
